record_id,text,subject,body,authorship,intent,class_label,generator,generator_family,model_name,source,scenario,difficulty,pair_id,cue_plan_id,prompt_id,batch_id,run_id,generation_date,generation_method,prompt_version,link_presence,urgency_level,authority_tone,attachment_reference,length_band,text_sha256,post_edit_applied,post_editor,post_edit_date,post_edit_reason,original_text_sha256
chatgpt_cloud_access_easy_06_GL,"Subject: Storage access notice for ordinary follow-up authorised portal step under the current procedure We are following up on shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The authorised purpose is to review the workspace access list and remove obsolete permissions. Completion is requested by the stated internal deadline. The request is issued under the current administrative procedure. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. Follow the established workflow and consult the responsible office if the context differs from existing records. A complete response should be concise and limited to the requested point. The update does not alter unrelated permissions, schedules, or approvals. Your timely attention is appreciated.",Storage access notice for ordinary follow-up authorised portal step under the current procedure,"We are following up on shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The authorised purpose is to review the workspace access list and remove obsolete permissions. Completion is requested by the stated internal deadline. The request is issued under the current administrative procedure. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. Follow the established workflow and consult the responsible office if the context differs from existing records. A complete response should be concise and limited to the requested point. The update does not alter unrelated permissions, schedules, or approvals. Your timely attention is appreciated.",ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,6.0,6.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,medium,yes,no,medium,4a9362b7731dcd67b6b0605979843241c2dce1ee49a16600e4742c117b52a418,no,,,,
chatgpt_cloud_access_easy_06_GP,"Subject: Storage access notice for ordinary follow-up authorised portal step under a newly presented process The latest internal entry relates to shared workspace permissions and collaboration settings. The wording follows the usual professional format. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. Please respond within the present processing window. Completion will be recorded in the active administrative cycle. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The message uses familiar administrative language although the action was not initiated by the responsible office. The update does not alter unrelated permissions, schedules, or approvals. Questions should be raised through the same internal channel. Please retain this message with related correspondence.",Storage access notice for ordinary follow-up authorised portal step under a newly presented process,"The latest internal entry relates to shared workspace permissions and collaboration settings. The wording follows the usual professional format. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. Please respond within the present processing window. Completion will be recorded in the active administrative cycle. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The message uses familiar administrative language although the action was not initiated by the responsible office. The update does not alter unrelated permissions, schedules, or approvals. Questions should be raised through the same internal channel. Please retain this message with related correspondence.",ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,6.0,6.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,medium,yes,no,medium,2d545035b62ef1696b054d99f8fccff99decd82090a009325590c7ece89a42b7,no,,,,
chatgpt_cloud_access_easy_07_GL,Subject: Workspace access review for routine action formal attachment review through the established workflow An update is available concerning shared workspace permissions and collaboration settings. The requested step is described plainly. The authorised purpose is to review the workspace access list and remove obsolete permissions. Please complete the requested step today. The responsible office will retain the completion record. The supporting material is provided as [SAFE_ATTACHMENT] for comparison with the approved record. Use the normal internal process and compare the request with available information. Questions should be raised through the same internal channel. The next processing step depends on whether the record can be confirmed. The notice was prepared to reduce duplicate follow-up across offices. We appreciate your assistance with the review.,Workspace access review for routine action formal attachment review through the established workflow,An update is available concerning shared workspace permissions and collaboration settings. The requested step is described plainly. The authorised purpose is to review the workspace access list and remove obsolete permissions. Please complete the requested step today. The responsible office will retain the completion record. The supporting material is provided as [SAFE_ATTACHMENT] for comparison with the approved record. Use the normal internal process and compare the request with available information. Questions should be raised through the same internal channel. The next processing step depends on whether the record can be confirmed. The notice was prepared to reduce duplicate follow-up across offices. We appreciate your assistance with the review.,ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,7.0,7.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,high,yes,yes,medium,fbe1d5959747ab69258e6cefb3dcc3b9d1d2b805f97c441aedbbeb1716a6e2ff,no,,,,
chatgpt_cloud_access_easy_07_GP,Subject: Workspace access review for routine action formal attachment review through an alternative review path Please note a recent change connected with shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. The item is due before the close of the business day. The request is issued under the current administrative procedure. The message refers to [SAFE_ATTACHMENT] as supposed support for the unauthorised request. The pretext resembles ordinary work while redirecting the recipient to an unapproved step. The next processing step depends on whether the record can be confirmed. Thank you for completing the appropriate next step.,Workspace access review for routine action formal attachment review through an alternative review path,Please note a recent change connected with shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. The item is due before the close of the business day. The request is issued under the current administrative procedure. The message refers to [SAFE_ATTACHMENT] as supposed support for the unauthorised request. The pretext resembles ordinary work while redirecting the recipient to an unapproved step. The next processing step depends on whether the record can be confirmed. Thank you for completing the appropriate next step.,ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,7.0,7.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,high,yes,yes,medium,47f11c84b6074fdab423164bfa49414678fc0f32dba7d067341ccd6b9b99f9b0,no,,,,
chatgpt_cloud_access_easy_08_GL,Subject: Shared access update for current processing extended portal guidance under the current procedure The current review cycle includes shared workspace permissions and collaboration settings. The wording follows the usual professional format. The authorised purpose is to review the workspace access list and remove obsolete permissions. No immediate scheduling change is expected. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. Handle the item through the usual organisational channel and preserve related correspondence. The note is intended to keep the shared record accurate. The notice was prepared to reduce duplicate follow-up across offices. The recorded outcome will be used only for the stated operational purpose. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Your cooperation supports an orderly resolution.,Shared access update for current processing extended portal guidance under the current procedure,The current review cycle includes shared workspace permissions and collaboration settings. The wording follows the usual professional format. The authorised purpose is to review the workspace access list and remove obsolete permissions. No immediate scheduling change is expected. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. Handle the item through the usual organisational channel and preserve related correspondence. The note is intended to keep the shared record accurate. The notice was prepared to reduce duplicate follow-up across offices. The recorded outcome will be used only for the stated operational purpose. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Your cooperation supports an orderly resolution.,ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,8.0,8.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,none,no,no,long,169ca5028c93453364cf47fd5df357ac1e2de0cf620adb1a7bb8ac6be808e819,no,,,,
chatgpt_cloud_access_easy_08_GP,Subject: Shared access update for current processing extended portal guidance under a newly presented process A pending item has been logged for shared workspace permissions and collaboration settings. The requested step is described plainly. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. It can be handled during the next routine review. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The request is presented as routine although the claimed process is not authorised. The update supports ordinary coordination between the relevant groups. The recorded outcome will be used only for the stated operational purpose. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please use the established process for questions.,Shared access update for current processing extended portal guidance under a newly presented process,A pending item has been logged for shared workspace permissions and collaboration settings. The requested step is described plainly. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. It can be handled during the next routine review. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The request is presented as routine although the claimed process is not authorised. The update supports ordinary coordination between the relevant groups. The recorded outcome will be used only for the stated operational purpose. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please use the established process for questions.,ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,8.0,8.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,none,no,no,long,99ff95763331e532212368d9de2af6aed41417a899813c726c3445aa4a205c49,no,,,,
chatgpt_cloud_access_easy_09_GL,Subject: Collaboration permission check for staff attention administrative confirmation through the established workflow This note provides context on shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The authorised purpose is to review the workspace access list and remove obsolete permissions. Completion is requested by the stated internal deadline. The request is issued under the current administrative procedure. Follow the established workflow and consult the responsible office if the context differs from existing records. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. The relevant team will record the outcome after review.,Collaboration permission check for staff attention administrative confirmation through the established workflow,This note provides context on shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The authorised purpose is to review the workspace access list and remove obsolete permissions. Completion is requested by the stated internal deadline. The request is issued under the current administrative procedure. Follow the established workflow and consult the responsible office if the context differs from existing records. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. The relevant team will record the outcome after review.,ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,9.0,9.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,medium,yes,no,medium,274f764fa9712d3ec9d85895047535a085ee2668a6386d6a4c9011b63168c089,no,,,,
chatgpt_cloud_access_easy_09_GP,Subject: Collaboration permission check for staff attention administrative confirmation through an alternative review path The relevant office has issued an update about shared workspace permissions and collaboration settings. The wording follows the usual professional format. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. Please respond within the present processing window. Completion will be recorded in the active administrative cycle. The message uses familiar administrative language although the action was not initiated by the responsible office. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. Thank you for your attention to this matter.,Collaboration permission check for staff attention administrative confirmation through an alternative review path,The relevant office has issued an update about shared workspace permissions and collaboration settings. The wording follows the usual professional format. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. Please respond within the present processing window. Completion will be recorded in the active administrative cycle. The message uses familiar administrative language although the action was not initiated by the responsible office. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. Thank you for your attention to this matter.,ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,9.0,9.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,medium,yes,no,medium,8938d5c70cc47ffe1a0c779c91749b93295b15bcfe42779e14ad22fba52c92f0,no,,,,
chatgpt_cloud_access_easy_10_GL,"Subject: Storage access notice for ordinary follow-up combined action package under the current procedure This message concerns shared workspace permissions and collaboration settings. The requested step is described plainly. The authorised purpose is to review the workspace access list and remove obsolete permissions. Please complete the requested step today. The responsible office will retain the completion record. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. The supporting material is provided as [SAFE_ATTACHMENT] for comparison with the approved record. Use the normal internal process and compare the request with available information. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please avoid forwarding the notice outside the established workflow. A complete response should be concise and limited to the requested point. The update does not alter unrelated permissions, schedules, or approvals. Thank you for handling this carefully.",Storage access notice for ordinary follow-up combined action package under the current procedure,"This message concerns shared workspace permissions and collaboration settings. The requested step is described plainly. The authorised purpose is to review the workspace access list and remove obsolete permissions. Please complete the requested step today. The responsible office will retain the completion record. The relevant entry is available through the internal portal at [SAFE_PORTAL_URL]. The supporting material is provided as [SAFE_ATTACHMENT] for comparison with the approved record. Use the normal internal process and compare the request with available information. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please avoid forwarding the notice outside the established workflow. A complete response should be concise and limited to the requested point. The update does not alter unrelated permissions, schedules, or approvals. Thank you for handling this carefully.",ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,10.0,10.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,high,yes,yes,long,6690b8ad87814ccee43ac688d1981325bfa363f14dc22dd852f9c0b8a36946c8,no,,,,
chatgpt_cloud_access_easy_10_GP,Subject: Storage access notice for ordinary follow-up combined action package under a newly presented process A new item has been recorded regarding shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. The item is due before the close of the business day. The request is issued under the current administrative procedure. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The message refers to [SAFE_ATTACHMENT] as supposed support for the unauthorised request. The pretext resembles ordinary work while redirecting the recipient to an unapproved step. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please avoid forwarding the notice outside the established workflow. A complete response should be concise and limited to the requested point. Thank you for helping keep the record accurate.,Storage access notice for ordinary follow-up combined action package under a newly presented process,A new item has been recorded regarding shared workspace permissions and collaboration settings. The purpose is stated directly for clarity. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. The item is due before the close of the business day. The request is issued under the current administrative procedure. The pretext directs the recipient to [SAFE_PORTAL_URL] as though it were the expected internal route. The message refers to [SAFE_ATTACHMENT] as supposed support for the unauthorised request. The pretext resembles ordinary work while redirecting the recipient to an unapproved step. Any correction should be limited to information verified from existing internal records. The responsible team will reconcile the response with the prior entry. Please avoid forwarding the notice outside the established workflow. A complete response should be concise and limited to the requested point. Thank you for helping keep the record accurate.,ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,easy,10.0,10.0,,chatgpt__cloud_access__easy,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,yes,high,yes,yes,long,35e64ff1c4c5152d2f53b35996115804ac312106ca380ee47d94efbce6a3cd64,no,,,,
chatgpt_cloud_access_hard_01_GL,Subject: Workspace access review arising from the latest reconciliation initial review under the current procedure We are following up on shared workspace permissions and collaboration settings. The wording presents it as a continuation of an existing exchange. The authorised purpose is to review the workspace access list and remove obsolete permissions. There is no fixed response window. Follow the established workflow and consult the responsible office if the context differs from existing records. Your response will help the team close the item cleanly. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Your timely attention is appreciated.,Workspace access review arising from the latest reconciliation initial review under the current procedure,We are following up on shared workspace permissions and collaboration settings. The wording presents it as a continuation of an existing exchange. The authorised purpose is to review the workspace access list and remove obsolete permissions. There is no fixed response window. Follow the established workflow and consult the responsible office if the context differs from existing records. Your response will help the team close the item cleanly. The item should be reviewed against the most recent approved information. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Your timely attention is appreciated.,ai,legitimate,GL,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,hard,1.0,1.0,,chatgpt__cloud_access__hard,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,none,no,no,medium,3b8ce12ccd6c3e6f7a3206284b2e66687ba59857495dff4846b9386d3604258f,no,,,,
chatgpt_cloud_access_hard_01_GP,Subject: Workspace access review arising from the latest reconciliation initial review under a newly presented process The latest internal entry relates to shared workspace permissions and collaboration settings. Ordinary details are connected to resemble an established workflow. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. No immediate scheduling change is expected. The message uses familiar administrative language although the action was not initiated by the responsible office. The note is intended to keep the shared record accurate. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. Please retain this message with related correspondence.,Workspace access review arising from the latest reconciliation initial review under a newly presented process,The latest internal entry relates to shared workspace permissions and collaboration settings. Ordinary details are connected to resemble an established workflow. The message asks the recipient to approve a newly claimed workspace connection that was not requested normally. No immediate scheduling change is expected. The message uses familiar administrative language although the action was not initiated by the responsible office. The note is intended to keep the shared record accurate. The entry includes the current status and expected next action. Related records will remain unchanged until the response is reviewed. Any correction should be limited to information verified from existing internal records. Please retain this message with related correspondence.,ai,phishing,GP,chatgpt,OpenAI ChatGPT,GPT-5.6 Thinking,direct_manual_llm_generation,cloud_access,hard,1.0,1.0,,chatgpt__cloud_access__hard,chatgpt_manual_2026_07_22_run01,2026-07-22,manual_chat_interface,ISPD-LLM-DATA-v1.0,no,none,no,no,medium,0fb11a1857f28db16b5b9ad9e3f44b99112867ddc15fba1b692193210217257e,no,,,,
